ts_ms,ts_utc,spot_symbol,perp_symbol,spot_close,perp_close,basis_bp,spot_lag_bars
1788069300000,2026-08-30T05:55:00Z,RMRVLUSDT,MRVLUSDT,217.65,217.53,-5.513439,2
1788073200000,2026-08-30T07:00:00Z,RMRVLUSDT,MRVLUSDT,217.53,217.54,0.459707,0
1788073500000,2026-08-30T07:05:00Z,RMRVLUSDT,MRVLUSDT,217.53,217.86,15.170321,1
1788073800000,2026-08-30T07:10:00Z,RMRVLUSDT,MRVLUSDT,217.53,217.87,15.630028,2
1788075000000,2026-08-30T07:30:00Z,RMRVLUSDT,MRVLUSDT,217.69,217.46,-10.565483,0
1788075300000,2026-08-30T07:35:00Z,RMRVLUSDT,MRVLUSDT,217.69,217.5,-8.728008,1
1788075600000,2026-08-30T07:40:00Z,RMRVLUSDT,MRVLUSDT,217.69,217.55,-6.431164,2
1788091500000,2026-08-30T12:05:00Z,RMRVLUSDT,MRVLUSDT,216.36,217.52,53.614346,0
1788091800000,2026-08-30T12:10:00Z,RMRVLUSDT,MRVLUSDT,216.36,217.52,53.614346,1
1788092100000,2026-08-30T12:15:00Z,RMRVLUSDT,MRVLUSDT,216.36,217.47,51.303383,2
1788092400000,2026-08-30T12:20:00Z,RMRVLUSDT,MRVLUSDT,216.85,217.38,24.440858,0
1788092700000,2026-08-30T12:25:00Z,RMRVLUSDT,MRVLUSDT,217.06,217.35,13.360361,0
1788093000000,2026-08-30T12:30:00Z,RMRVLUSDT,MRVLUSDT,217.06,217.39,15.20317,1
1788093300000,2026-08-30T12:35:00Z,RMRVLUSDT,MRVLUSDT,217.06,217.4,15.663872,2
1788094500000,2026-08-30T12:55:00Z,RMRVLUSDT,MRVLUSDT,215.52,217.55,94.190794,0
1788094800000,2026-08-30T13:00:00Z,RMRVLUSDT,MRVLUSDT,215.52,217.53,93.262806,1
1788095100000,2026-08-30T13:05:00Z,RMRVLUSDT,MRVLUSDT,215.52,217.75,103.470676,2
1788098700000,2026-08-30T14:05:00Z,RMRVLUSDT,MRVLUSDT,217.18,218.12,43.28207,0
1788099000000,2026-08-30T14:10:00Z,RMRVLUSDT,MRVLUSDT,217.18,218.22,47.886546,1
1788099300000,2026-08-30T14:15:00Z,RMRVLUSDT,MRVLUSDT,217.18,218.02,38.677595,2
1788099600000,2026-08-30T14:20:00Z,RMRVLUSDT,MRVLUSDT,217.2,218.09,40.976059,0
1788099900000,2026-08-30T14:25:00Z,RMRVLUSDT,MRVLUSDT,217.2,218.33,52.025783,1
1788100200000,2026-08-30T14:30:00Z,RMRVLUSDT,MRVLUSDT,217.2,218.03,38.213628,2
1788103200000,2026-08-30T15:20:00Z,RMRVLUSDT,MRVLUSDT,217.05,217.55,23.036167,0
1788103500000,2026-08-30T15:25:00Z,RMRVLUSDT,MRVLUSDT,217.05,217.53,22.11472,1
1788103800000,2026-08-30T15:30:00Z,RMRVLUSDT,MRVLUSDT,217.05,217.56,23.49689,2
1788105000000,2026-08-30T15:50:00Z,RMRVLUSDT,MRVLUSDT,217.23,217.43,9.206831,0
1788105300000,2026-08-30T15:55:00Z,RMRVLUSDT,MRVLUSDT,217.23,217.53,13.810247,1
1788105600000,2026-08-30T16:00:00Z,RMRVLUSDT,MRVLUSDT,217.23,217.55,14.73093,0
1788105900000,2026-08-30T16:05:00Z,RMRVLUSDT,MRVLUSDT,216.87,217.46,27.205238,0
1788106200000,2026-08-30T16:10:00Z,RMRVLUSDT,MRVLUSDT,216.87,217.79,42.421727,1
1788106500000,2026-08-30T16:15:00Z,RMRVLUSDT,MRVLUSDT,216.87,217.88,46.571679,2
1788111300000,2026-08-30T17:35:00Z,RMRVLUSDT,MRVLUSDT,216.52,217.68,53.574728,0
1788111600000,2026-08-30T17:40:00Z,RMRVLUSDT,MRVLUSDT,216.73,217.63,41.526323,0
1788111900000,2026-08-30T17:45:00Z,RMRVLUSDT,MRVLUSDT,216.73,217.58,39.219305,1
1788112200000,2026-08-30T17:50:00Z,RMRVLUSDT,MRVLUSDT,216.85,217.65,36.891861,0
1788112500000,2026-08-30T17:55:00Z,RMRVLUSDT,MRVLUSDT,216.85,217.68,38.275306,1
1788112800000,2026-08-30T18:00:00Z,RMRVLUSDT,MRVLUSDT,216.86,217.67,37.351287,0
1788113100000,2026-08-30T18:05:00Z,RMRVLUSDT,MRVLUSDT,216.86,217.66,36.89016,1
1788113400000,2026-08-30T18:10:00Z,RMRVLUSDT,MRVLUSDT,216.9,217.68,35.961272,0
1788113700000,2026-08-30T18:15:00Z,RMRVLUSDT,MRVLUSDT,216.9,217.78,40.571692,1
1788114000000,2026-08-30T18:20:00Z,RMRVLUSDT,MRVLUSDT,216.9,217.76,39.649608,2
1788116400000,2026-08-30T19:00:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.92,42.396313,0
1788116700000,2026-08-30T19:05:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.97,44.700461,1
1788117000000,2026-08-30T19:10:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.92,42.396313,2
1788120000000,2026-08-30T20:00:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.58,26.728111,0
1788120300000,2026-08-30T20:05:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.59,27.18894,1
1788120600000,2026-08-30T20:10:00Z,RMRVLUSDT,MRVLUSDT,217.0,217.55,25.345622,2
1788123000000,2026-08-30T20:50:00Z,RMRVLUSDT,MRVLUSDT,217.02,217.16,6.451018,0
1788123300000,2026-08-30T20:55:00Z,RMRVLUSDT,MRVLUSDT,216.92,217.14,10.141988,0
1788123600000,2026-08-30T21:00:00Z,RMRVLUSDT,MRVLUSDT,216.92,216.92,0.0,1
1788123900000,2026-08-30T21:05:00Z,RMRVLUSDT,MRVLUSDT,216.92,216.98,2.765997,2
1788130500000,2026-08-30T22:55:00Z,RMRVLUSDT,MRVLUSDT,215.9,216.39,22.695692,0
1788130800000,2026-08-30T23:00:00Z,RMRVLUSDT,MRVLUSDT,215.24,215.14,-4.645977,0
1788131100000,2026-08-30T23:05:00Z,RMRVLUSDT,MRVLUSDT,215.15,215.25,4.64792,0
1788131400000,2026-08-30T23:10:00Z,RMRVLUSDT,MRVLUSDT,215.15,215.11,-1.859168,1
1788131700000,2026-08-30T23:15:00Z,RMRVLUSDT,MRVLUSDT,215.15,215.21,2.788752,2
1788134100000,2026-08-30T23:55:00Z,RMRVLUSDT,MRVLUSDT,214.11,213.54,-26.62183,0
1788134400000,2026-08-31T00:00:00Z,RMRVLUSDT,MRVLUSDT,212.54,212.52,-0.940999,0
1788134700000,2026-08-31T00:05:00Z,RMRVLUSDT,MRVLUSDT,212.58,212.88,14.112334,0
1788135000000,2026-08-31T00:10:00Z,RMRVLUSDT,MRVLUSDT,213.76,214.1,15.905689,0
1788135300000,2026-08-31T00:15:00Z,RMRVLUSDT,MRVLUSDT,213.73,213.79,2.80728,0
1788135600000,2026-08-31T00:20:00Z,RMRVLUSDT,MRVLUSDT,214.2,214.45,11.671335,0
1788135900000,2026-08-31T00:25:00Z,RMRVLUSDT,MRVLUSDT,213.8,214.1,14.031805,0
1788136200000,2026-08-31T00:30:00Z,RMRVLUSDT,MRVLUSDT,214.65,214.85,9.317494,0
1788136500000,2026-08-31T00:35:00Z,RMRVLUSDT,MRVLUSDT,214.51,214.83,14.917719,0
1788136800000,2026-08-31T00:40:00Z,RMRVLUSDT,MRVLUSDT,214.0,214.36,16.82243,0
1788137100000,2026-08-31T00:45:00Z,RMRVLUSDT,MRVLUSDT,213.45,213.67,10.306863,0
1788137400000,2026-08-31T00:50:00Z,RMRVLUSDT,MRVLUSDT,213.93,214.18,11.686066,0
1788137700000,2026-08-31T00:55:00Z,RMRVLUSDT,MRVLUSDT,213.26,213.59,15.474069,0
1788138000000,2026-08-31T01:00:00Z,RMRVLUSDT,MRVLUSDT,213.22,213.43,9.848982,0
1788138300000,2026-08-31T01:05:00Z,RMRVLUSDT,MRVLUSDT,212.71,212.96,11.753091,0
1788138600000,2026-08-31T01:10:00Z,RMRVLUSDT,MRVLUSDT,213.0,213.29,13.615023,0
1788138900000,2026-08-31T01:15:00Z,RMRVLUSDT,MRVLUSDT,213.13,213.45,15.014311,0
1788139200000,2026-08-31T01:20:00Z,RMRVLUSDT,MRVLUSDT,213.16,213.43,12.666542,0
1788139500000,2026-08-31T01:25:00Z,RMRVLUSDT,MRVLUSDT,213.24,213.52,13.130745,0
1788139800000,2026-08-31T01:30:00Z,RMRVLUSDT,MRVLUSDT,213.06,213.36,14.080541,0
1788140100000,2026-08-31T01:35:00Z,RMRVLUSDT,MRVLUSDT,213.33,213.51,8.437632,0
1788140400000,2026-08-31T01:40:00Z,RMRVLUSDT,MRVLUSDT,212.99,213.23,11.268135,0
1788140700000,2026-08-31T01:45:00Z,RMRVLUSDT,MRVLUSDT,213.03,213.14,5.163592,0
1788141000000,2026-08-31T01:50:00Z,RMRVLUSDT,MRVLUSDT,212.82,213.12,14.09642,0
1788141300000,2026-08-31T01:55:00Z,RMRVLUSDT,MRVLUSDT,212.9,213.21,14.560827,0
1788141600000,2026-08-31T02:00:00Z,RMRVLUSDT,MRVLUSDT,213.21,213.52,14.539656,0
1788141900000,2026-08-31T02:05:00Z,RMRVLUSDT,MRVLUSDT,213.66,213.81,7.0205,0
1788142200000,2026-08-31T02:10:00Z,RMRVLUSDT,MRVLUSDT,213.59,213.88,13.577415,0
1788142500000,2026-08-31T02:15:00Z,RMRVLUSDT,MRVLUSDT,213.22,213.39,7.972986,0
1788142800000,2026-08-31T02:20:00Z,RMRVLUSDT,MRVLUSDT,213.15,213.33,8.444757,0
1788143100000,2026-08-31T02:25:00Z,RMRVLUSDT,MRVLUSDT,213.03,213.27,11.266019,0
1788143400000,2026-08-31T02:30:00Z,RMRVLUSDT,MRVLUSDT,212.72,213.01,13.632945,0
1788143700000,2026-08-31T02:35:00Z,RMRVLUSDT,MRVLUSDT,212.51,212.84,15.528681,0
1788144000000,2026-08-31T02:40:00Z,RMRVLUSDT,MRVLUSDT,212.63,212.89,12.227814,0
1788144300000,2026-08-31T02:45:00Z,RMRVLUSDT,MRVLUSDT,212.61,212.74,6.114482,0
1788144600000,2026-08-31T02:50:00Z,RMRVLUSDT,MRVLUSDT,213.02,213.11,4.224955,0
1788144900000,2026-08-31T02:55:00Z,RMRVLUSDT,MRVLUSDT,213.26,213.52,12.191691,0
1788145200000,2026-08-31T03:00:00Z,RMRVLUSDT,MRVLUSDT,213.35,213.65,14.061401,0
1788145500000,2026-08-31T03:05:00Z,RMRVLUSDT,MRVLUSDT,213.51,213.84,15.455951,0
1788145800000,2026-08-31T03:10:00Z,RMRVLUSDT,MRVLUSDT,213.52,213.8,13.113526,0
1788146100000,2026-08-31T03:15:00Z,RMRVLUSDT,MRVLUSDT,213.31,213.49,8.438423,0
1788146400000,2026-08-31T03:20:00Z,RMRVLUSDT,MRVLUSDT,213.29,213.56,12.658821,0
1788146700000,2026-08-31T03:25:00Z,RMRVLUSDT,MRVLUSDT,213.15,213.41,12.197983,0
1788147000000,2026-08-31T03:30:00Z,RMRVLUSDT,MRVLUSDT,213.22,213.35,6.096989,0
1788147300000,2026-08-31T03:35:00Z,RMRVLUSDT,MRVLUSDT,213.15,213.38,10.790523,0
1788147600000,2026-08-31T03:40:00Z,RMRVLUSDT,MRVLUSDT,213.23,213.29,2.813863,0
1788147900000,2026-08-31T03:45:00Z,RMRVLUSDT,MRVLUSDT,213.16,213.33,7.97523,0
1788148200000,2026-08-31T03:50:00Z,RMRVLUSDT,MRVLUSDT,213.1,213.23,6.100422,0
1788148500000,2026-08-31T03:55:00Z,RMRVLUSDT,MRVLUSDT,213.17,213.46,13.604166,0
1788148800000,2026-08-31T04:00:00Z,RMRVLUSDT,MRVLUSDT,213.07,213.18,5.162623,0
1788149100000,2026-08-31T04:05:00Z,RMRVLUSDT,MRVLUSDT,213.03,213.22,8.918932,0
1788149400000,2026-08-31T04:10:00Z,RMRVLUSDT,MRVLUSDT,213.2,213.31,5.159475,0
1788149700000,2026-08-31T04:15:00Z,RMRVLUSDT,MRVLUSDT,213.16,213.4,11.259148,0
1788150000000,2026-08-31T04:20:00Z,RMRVLUSDT,MRVLUSDT,212.96,213.1,6.574005,0
1788150300000,2026-08-31T04:25:00Z,RMRVLUSDT,MRVLUSDT,212.99,213.14,7.042584,0
1788150600000,2026-08-31T04:30:00Z,RMRVLUSDT,MRVLUSDT,212.84,212.97,6.107874,0
1788150900000,2026-08-31T04:35:00Z,RMRVLUSDT,MRVLUSDT,213.53,213.76,10.77132,0
1788151200000,2026-08-31T04:40:00Z,RMRVLUSDT,MRVLUSDT,213.91,214.06,7.012295,0
1788151500000,2026-08-31T04:45:00Z,RMRVLUSDT,MRVLUSDT,213.8,213.97,7.951356,0
1788151800000,2026-08-31T04:50:00Z,RMRVLUSDT,MRVLUSDT,214.4,214.65,11.660448,0
1788152100000,2026-08-31T04:55:00Z,RMRVLUSDT,MRVLUSDT,214.51,214.76,11.654468,0
1788152400000,2026-08-31T05:00:00Z,RMRVLUSDT,MRVLUSDT,214.68,214.86,8.384572,0
1788152700000,2026-08-31T05:05:00Z,RMRVLUSDT,MRVLUSDT,214.82,215.13,14.430686,0
1788153000000,2026-08-31T05:10:00Z,RMRVLUSDT,MRVLUSDT,215.5,215.73,10.672854,0
1788153300000,2026-08-31T05:15:00Z,RMRVLUSDT,MRVLUSDT,215.74,216.16,19.467878,0
1788153600000,2026-08-31T05:20:00Z,RMRVLUSDT,MRVLUSDT,215.58,215.92,15.771407,0
1788153900000,2026-08-31T05:25:00Z,RMRVLUSDT,MRVLUSDT,215.68,215.95,12.518546,0
1788154200000,2026-08-31T05:30:00Z,RMRVLUSDT,MRVLUSDT,214.93,215.18,11.631694,0
1788154500000,2026-08-31T05:35:00Z,RMRVLUSDT,MRVLUSDT,214.99,215.11,5.581655,0
1788154800000,2026-08-31T05:40:00Z,RMRVLUSDT,MRVLUSDT,215.21,215.26,2.323312,0
1788155100000,2026-08-31T05:45:00Z,RMRVLUSDT,MRVLUSDT,215.2,215.26,2.788104,0
1788155400000,2026-08-31T05:50:00Z,RMRVLUSDT,MRVLUSDT,214.82,215.11,13.499674,0
1788155700000,2026-08-31T05:55:00Z,RMRVLUSDT,MRVLUSDT,215.43,215.6,7.891194,0
1788156000000,2026-08-31T06:00:00Z,RMRVLUSDT,MRVLUSDT,215.49,215.63,6.496821,0
1788156300000,2026-08-31T06:05:00Z,RMRVLUSDT,MRVLUSDT,216.05,216.34,13.422819,0
1788156600000,2026-08-31T06:10:00Z,RMRVLUSDT,MRVLUSDT,216.32,216.52,9.245562,0
1788156900000,2026-08-31T06:15:00Z,RMRVLUSDT,MRVLUSDT,216.38,216.72,15.713097,0
1788157200000,2026-08-31T06:20:00Z,RMRVLUSDT,MRVLUSDT,216.63,216.88,11.540415,0
1788157500000,2026-08-31T06:25:00Z,RMRVLUSDT,MRVLUSDT,216.58,216.76,8.311017,0
1788157800000,2026-08-31T06:30:00Z,RMRVLUSDT,MRVLUSDT,216.06,216.34,12.959363,0
1788158100000,2026-08-31T06:35:00Z,RMRVLUSDT,MRVLUSDT,216.46,216.68,10.163541,0
1788158400000,2026-08-31T06:40:00Z,RMRVLUSDT,MRVLUSDT,215.89,216.25,16.675159,0
1788158700000,2026-08-31T06:45:00Z,RMRVLUSDT,MRVLUSDT,216.49,216.75,12.009793,0
1788159000000,2026-08-31T06:50:00Z,RMRVLUSDT,MRVLUSDT,216.61,216.64,1.384978,0
1788159300000,2026-08-31T06:55:00Z,RMRVLUSDT,MRVLUSDT,216.71,216.82,5.075908,0
1788159600000,2026-08-31T07:00:00Z,RMRVLUSDT,MRVLUSDT,216.42,216.57,6.930968,0
1788159900000,2026-08-31T07:05:00Z,RMRVLUSDT,MRVLUSDT,216.29,216.52,10.633871,0
1788160200000,2026-08-31T07:10:00Z,RMRVLUSDT,MRVLUSDT,216.5,216.71,9.699769,0
1788160500000,2026-08-31T07:15:00Z,RMRVLUSDT,MRVLUSDT,216.22,216.43,9.71233,0
1788160800000,2026-08-31T07:20:00Z,RMRVLUSDT,MRVLUSDT,216.61,216.85,11.079821,0
1788161100000,2026-08-31T07:25:00Z,RMRVLUSDT,MRVLUSDT,216.5,216.62,5.542725,0
1788161400000,2026-08-31T07:30:00Z,RMRVLUSDT,MRVLUSDT,216.5,216.74,11.08545,0
1788161700000,2026-08-31T07:35:00Z,RMRVLUSDT,MRVLUSDT,216.51,216.74,10.623066,0
1788162000000,2026-08-31T07:40:00Z,RMRVLUSDT,MRVLUSDT,216.55,216.7,6.926807,0
1788162300000,2026-08-31T07:45:00Z,RMRVLUSDT,MRVLUSDT,216.48,216.74,12.010347,0
1788162600000,2026-08-31T07:50:00Z,RMRVLUSDT,MRVLUSDT,216.51,216.74,10.623066,0
1788162900000,2026-08-31T07:55:00Z,RMRVLUSDT,MRVLUSDT,216.64,216.92,12.924668,0
1788163200000,2026-08-31T08:00:00Z,RMRVLUSDT,MRVLUSDT,216.49,216.32,-7.852557,0
1788163500000,2026-08-31T08:05:00Z,RMRVLUSDT,MRVLUSDT,217.0,218.14,52.534562,0
1788163800000,2026-08-31T08:10:00Z,RMRVLUSDT,MRVLUSDT,217.74,217.59,-6.88895,0
1788164100000,2026-08-31T08:15:00Z,RMRVLUSDT,MRVLUSDT,217.337,217.41,3.358839,0
1788164400000,2026-08-31T08:20:00Z,RMRVLUSDT,MRVLUSDT,217.08,217.35,12.437811,0
1788164700000,2026-08-31T08:25:00Z,RMRVLUSDT,MRVLUSDT,217.275,217.6,14.958003,0
1788165000000,2026-08-31T08:30:00Z,RMRVLUSDT,MRVLUSDT,216.99,217.31,14.747223,0
1788165300000,2026-08-31T08:35:00Z,RMRVLUSDT,MRVLUSDT,216.91,216.89,-0.922041,0
1788165600000,2026-08-31T08:40:00Z,RMRVLUSDT,MRVLUSDT,216.57,216.59,0.923489,0
1788165900000,2026-08-31T08:45:00Z,RMRVLUSDT,MRVLUSDT,216.4,216.83,19.87061,0
1788166200000,2026-08-31T08:50:00Z,RMRVLUSDT,MRVLUSDT,216.7,216.93,10.613752,0
1788166500000,2026-08-31T08:55:00Z,RMRVLUSDT,MRVLUSDT,216.71,216.89,8.306031,0
1788166800000,2026-08-31T09:00:00Z,RMRVLUSDT,MRVLUSDT,216.37,216.36,-0.462171,0
1788167100000,2026-08-31T09:05:00Z,RMRVLUSDT,MRVLUSDT,216.09,216.59,23.138507,0
1788167400000,2026-08-31T09:10:00Z,RMRVLUSDT,MRVLUSDT,216.83,216.96,5.99548,0
1788167700000,2026-08-31T09:15:00Z,RMRVLUSDT,MRVLUSDT,216.845,217.16,14.526505,0
1788168000000,2026-08-31T09:20:00Z,RMRVLUSDT,MRVLUSDT,216.557,216.7,6.603342,0
1788168300000,2026-08-31T09:25:00Z,RMRVLUSDT,MRVLUSDT,216.334,216.61,12.75805,0
1788168600000,2026-08-31T09:30:00Z,RMRVLUSDT,MRVLUSDT,216.175,216.46,13.183763,0
1788168900000,2026-08-31T09:35:00Z,RMRVLUSDT,MRVLUSDT,215.774,216.14,16.962192,0
1788169200000,2026-08-31T09:40:00Z,RMRVLUSDT,MRVLUSDT,215.935,215.93,-0.231551,0
1788169500000,2026-08-31T09:45:00Z,RMRVLUSDT,MRVLUSDT,214.61,214.84,10.717115,0
1788169800000,2026-08-31T09:50:00Z,RMRVLUSDT,MRVLUSDT,214.52,215.33,37.758717,0
1788170100000,2026-08-31T09:55:00Z,RMRVLUSDT,MRVLUSDT,215.39,215.24,-6.964112,0
1788170400000,2026-08-31T10:00:00Z,RMRVLUSDT,MRVLUSDT,214.61,215.01,18.63846,0
1788170700000,2026-08-31T10:05:00Z,RMRVLUSDT,MRVLUSDT,214.925,215.25,15.121554,0
1788171000000,2026-08-31T10:10:00Z,RMRVLUSDT,MRVLUSDT,215.469,215.68,9.792592,0
1788171300000,2026-08-31T10:15:00Z,RMRVLUSDT,MRVLUSDT,215.5,215.75,11.600928,0
1788171600000,2026-08-31T10:20:00Z,RMRVLUSDT,MRVLUSDT,215.884,216.19,14.174279,0
1788171900000,2026-08-31T10:25:00Z,RMRVLUSDT,MRVLUSDT,215.92,215.95,1.389403,0
1788172200000,2026-08-31T10:30:00Z,RMRVLUSDT,MRVLUSDT,215.495,215.77,12.761317,0
1788172500000,2026-08-31T10:35:00Z,RMRVLUSDT,MRVLUSDT,215.49,215.97,22.274816,0
1788172800000,2026-08-31T10:40:00Z,RMRVLUSDT,MRVLUSDT,215.304,215.73,19.785977,0
1788173100000,2026-08-31T10:45:00Z,RMRVLUSDT,MRVLUSDT,215.545,215.98,20.181401,0
1788173400000,2026-08-31T10:50:00Z,RMRVLUSDT,MRVLUSDT,215.745,216.14,18.308651,0
1788173700000,2026-08-31T10:55:00Z,RMRVLUSDT,MRVLUSDT,215.74,215.94,9.270418,0
1788174000000,2026-08-31T11:00:00Z,RMRVLUSDT,MRVLUSDT,215.34,215.69,16.253367,0
1788174300000,2026-08-31T11:05:00Z,RMRVLUSDT,MRVLUSDT,215.09,215.44,16.272258,0
1788174600000,2026-08-31T11:10:00Z,RMRVLUSDT,MRVLUSDT,215.01,215.0,-0.465095,0
1788174900000,2026-08-31T11:15:00Z,RMRVLUSDT,MRVLUSDT,215.49,215.74,11.601466,0
1788175200000,2026-08-31T11:20:00Z,RMRVLUSDT,MRVLUSDT,215.16,215.65,22.77375,0
1788175500000,2026-08-31T11:25:00Z,RMRVLUSDT,MRVLUSDT,215.51,216.26,34.801169,0
1788175800000,2026-08-31T11:30:00Z,RMRVLUSDT,MRVLUSDT,215.87,215.88,0.463242,0
1788176100000,2026-08-31T11:35:00Z,RMRVLUSDT,MRVLUSDT,215.411,215.76,16.201587,0
1788176400000,2026-08-31T11:40:00Z,RMRVLUSDT,MRVLUSDT,215.71,215.84,6.02661,0
1788176700000,2026-08-31T11:45:00Z,RMRVLUSDT,MRVLUSDT,215.49,215.6,5.104645,0
1788177000000,2026-08-31T11:50:00Z,RMRVLUSDT,MRVLUSDT,215.41,215.76,16.248085,0
1788177300000,2026-08-31T11:55:00Z,RMRVLUSDT,MRVLUSDT,215.425,215.64,9.980272,0
1788177600000,2026-08-31T12:00:00Z,RMRVLUSDT,MRVLUSDT,216.74,216.72,-0.922765,0
1788177900000,2026-08-31T12:05:00Z,RMRVLUSDT,MRVLUSDT,216.31,216.52,9.708289,0
1788178200000,2026-08-31T12:10:00Z,RMRVLUSDT,MRVLUSDT,216.0,216.52,24.074074,0
1788178500000,2026-08-31T12:15:00Z,RMRVLUSDT,MRVLUSDT,216.49,216.88,18.014689,0
1788178800000,2026-08-31T12:20:00Z,RMRVLUSDT,MRVLUSDT,216.73,216.45,-12.919301,0
1788179100000,2026-08-31T12:25:00Z,RMRVLUSDT,MRVLUSDT,216.0,216.32,14.814815,0
1788179400000,2026-08-31T12:30:00Z,RMRVLUSDT,MRVLUSDT,215.82,216.17,16.217218,0
1788179700000,2026-08-31T12:35:00Z,RMRVLUSDT,MRVLUSDT,215.633,216.03,18.410911,0
1788180000000,2026-08-31T12:40:00Z,RMRVLUSDT,MRVLUSDT,215.739,215.71,-1.344217,0
1788180300000,2026-08-31T12:45:00Z,RMRVLUSDT,MRVLUSDT,214.99,215.46,21.861482,0
1788180600000,2026-08-31T12:50:00Z,RMRVLUSDT,MRVLUSDT,214.58,214.76,8.38848,0
1788180900000,2026-08-31T12:55:00Z,RMRVLUSDT,MRVLUSDT,214.95,215.5,25.587346,0
1788181200000,2026-08-31T13:00:00Z,RMRVLUSDT,MRVLUSDT,215.63,215.57,-2.782544,0
1788181500000,2026-08-31T13:05:00Z,RMRVLUSDT,MRVLUSDT,215.34,215.58,11.145166,0
1788181800000,2026-08-31T13:10:00Z,RMRVLUSDT,MRVLUSDT,215.71,215.93,10.198878,0
1788182100000,2026-08-31T13:15:00Z,RMRVLUSDT,MRVLUSDT,215.91,216.16,11.578899,0
1788182400000,2026-08-31T13:20:00Z,RMRVLUSDT,MRVLUSDT,215.94,216.35,18.986756,0
