ts_ms,ts_utc,spot_symbol,perp_symbol,spot_close,perp_close,basis_bp,spot_lag_bars
1788045900000,2026-08-29T23:25:00Z,RNVDAUSDT,NVDAUSDT,218.61,218.91,13.723068,0
1788046200000,2026-08-29T23:30:00Z,RNVDAUSDT,NVDAUSDT,218.61,218.94,15.095375,1
1788046500000,2026-08-29T23:35:00Z,RNVDAUSDT,NVDAUSDT,218.61,218.95,15.552811,2
1788047100000,2026-08-29T23:45:00Z,RNVDAUSDT,NVDAUSDT,218.67,219.0,15.091233,0
1788047400000,2026-08-29T23:50:00Z,RNVDAUSDT,NVDAUSDT,218.65,218.96,14.17791,0
1788047700000,2026-08-29T23:55:00Z,RNVDAUSDT,NVDAUSDT,218.65,218.96,14.17791,0
1788048000000,2026-08-30T00:00:00Z,RNVDAUSDT,NVDAUSDT,218.65,218.92,12.348502,1
1788048300000,2026-08-30T00:05:00Z,RNVDAUSDT,NVDAUSDT,218.63,218.92,13.264419,0
1788048600000,2026-08-30T00:10:00Z,RNVDAUSDT,NVDAUSDT,218.6,218.93,15.096066,0
1788048900000,2026-08-30T00:15:00Z,RNVDAUSDT,NVDAUSDT,218.6,218.95,16.010979,1
1788049200000,2026-08-30T00:20:00Z,RNVDAUSDT,NVDAUSDT,218.6,218.96,16.468435,2
1788049800000,2026-08-30T00:30:00Z,RNVDAUSDT,NVDAUSDT,218.62,218.91,13.265026,0
1788050100000,2026-08-30T00:35:00Z,RNVDAUSDT,NVDAUSDT,218.62,218.93,14.179855,1
1788050400000,2026-08-30T00:40:00Z,RNVDAUSDT,NVDAUSDT,218.71,218.9,8.687303,0
1788050700000,2026-08-30T00:45:00Z,RNVDAUSDT,NVDAUSDT,218.71,218.91,9.144529,1
1788051000000,2026-08-30T00:50:00Z,RNVDAUSDT,NVDAUSDT,218.6,218.92,14.638609,0
1788051300000,2026-08-30T00:55:00Z,RNVDAUSDT,NVDAUSDT,218.79,218.95,7.312948,0
1788051600000,2026-08-30T01:00:00Z,RNVDAUSDT,NVDAUSDT,218.71,218.89,8.230076,0
1788051900000,2026-08-30T01:05:00Z,RNVDAUSDT,NVDAUSDT,218.68,218.92,10.974941,0
1788052200000,2026-08-30T01:10:00Z,RNVDAUSDT,NVDAUSDT,218.68,218.91,10.517651,0
1788052500000,2026-08-30T01:15:00Z,RNVDAUSDT,NVDAUSDT,218.74,218.93,8.686111,0
1788052800000,2026-08-30T01:20:00Z,RNVDAUSDT,NVDAUSDT,218.59,218.97,17.384144,0
1788053100000,2026-08-30T01:25:00Z,RNVDAUSDT,NVDAUSDT,218.75,218.97,10.057143,0
1788053400000,2026-08-30T01:30:00Z,RNVDAUSDT,NVDAUSDT,218.77,218.95,8.227819,0
1788053700000,2026-08-30T01:35:00Z,RNVDAUSDT,NVDAUSDT,218.75,218.94,8.685714,0
1788054000000,2026-08-30T01:40:00Z,RNVDAUSDT,NVDAUSDT,218.59,218.91,14.639279,0
1788054300000,2026-08-30T01:45:00Z,RNVDAUSDT,NVDAUSDT,218.72,218.91,8.686906,0
1788054600000,2026-08-30T01:50:00Z,RNVDAUSDT,NVDAUSDT,218.75,218.94,8.685714,0
1788054900000,2026-08-30T01:55:00Z,RNVDAUSDT,NVDAUSDT,218.7,218.94,10.973937,0
1788055200000,2026-08-30T02:00:00Z,RNVDAUSDT,NVDAUSDT,218.58,218.95,16.927441,0
1788055500000,2026-08-30T02:05:00Z,RNVDAUSDT,NVDAUSDT,218.81,218.94,5.941228,0
1788055800000,2026-08-30T02:10:00Z,RNVDAUSDT,NVDAUSDT,218.76,218.99,10.513805,0
1788056100000,2026-08-30T02:15:00Z,RNVDAUSDT,NVDAUSDT,218.85,219.01,7.310944,0
1788056400000,2026-08-30T02:20:00Z,RNVDAUSDT,NVDAUSDT,218.81,219.0,8.683333,0
1788056700000,2026-08-30T02:25:00Z,RNVDAUSDT,NVDAUSDT,218.81,219.01,9.14035,0
1788057000000,2026-08-30T02:30:00Z,RNVDAUSDT,NVDAUSDT,218.81,219.01,9.14035,1
1788057300000,2026-08-30T02:35:00Z,RNVDAUSDT,NVDAUSDT,218.81,219.0,8.683333,2
1788057900000,2026-08-30T02:45:00Z,RNVDAUSDT,NVDAUSDT,218.7,219.05,16.003658,0
1788058200000,2026-08-30T02:50:00Z,RNVDAUSDT,NVDAUSDT,218.7,219.02,14.631916,0
1788058500000,2026-08-30T02:55:00Z,RNVDAUSDT,NVDAUSDT,218.84,219.02,8.225187,0
1788058800000,2026-08-30T03:00:00Z,RNVDAUSDT,NVDAUSDT,218.81,219.02,9.597368,0
1788059100000,2026-08-30T03:05:00Z,RNVDAUSDT,NVDAUSDT,218.94,219.06,5.480954,0
1788059400000,2026-08-30T03:10:00Z,RNVDAUSDT,NVDAUSDT,218.88,219.0,5.482456,0
1788059700000,2026-08-30T03:15:00Z,RNVDAUSDT,NVDAUSDT,218.77,219.01,10.970426,0
1788060000000,2026-08-30T03:20:00Z,RNVDAUSDT,NVDAUSDT,218.94,219.02,3.653969,0
1788060300000,2026-08-30T03:25:00Z,RNVDAUSDT,NVDAUSDT,218.9,219.03,5.938785,0
1788060600000,2026-08-30T03:30:00Z,RNVDAUSDT,NVDAUSDT,218.97,219.04,3.196785,0
1788060900000,2026-08-30T03:35:00Z,RNVDAUSDT,NVDAUSDT,218.96,219.04,3.653635,0
1788061200000,2026-08-30T03:40:00Z,RNVDAUSDT,NVDAUSDT,218.94,219.03,4.110715,0
1788061500000,2026-08-30T03:45:00Z,RNVDAUSDT,NVDAUSDT,218.97,219.06,4.110152,0
1788061800000,2026-08-30T03:50:00Z,RNVDAUSDT,NVDAUSDT,218.96,219.04,3.653635,0
1788062100000,2026-08-30T03:55:00Z,RNVDAUSDT,NVDAUSDT,218.96,219.04,3.653635,1
1788062400000,2026-08-30T04:00:00Z,RNVDAUSDT,NVDAUSDT,218.85,219.03,8.224812,0
1788062700000,2026-08-30T04:05:00Z,RNVDAUSDT,NVDAUSDT,218.85,219.01,7.310944,1
1788063000000,2026-08-30T04:10:00Z,RNVDAUSDT,NVDAUSDT,218.91,219.01,4.568087,0
1788063300000,2026-08-30T04:15:00Z,RNVDAUSDT,NVDAUSDT,218.91,219.02,5.024896,0
1788063600000,2026-08-30T04:20:00Z,RNVDAUSDT,NVDAUSDT,219.01,219.0,-0.4566,0
1788063900000,2026-08-30T04:25:00Z,RNVDAUSDT,NVDAUSDT,219.01,219.01,0.0,1
1788064200000,2026-08-30T04:30:00Z,RNVDAUSDT,NVDAUSDT,218.95,219.03,3.653802,0
1788064500000,2026-08-30T04:35:00Z,RNVDAUSDT,NVDAUSDT,218.91,219.01,4.568087,0
1788064800000,2026-08-30T04:40:00Z,RNVDAUSDT,NVDAUSDT,219.12,219.01,-5.02008,0
1788065100000,2026-08-30T04:45:00Z,RNVDAUSDT,NVDAUSDT,218.93,219.01,3.654136,0
1788065400000,2026-08-30T04:50:00Z,RNVDAUSDT,NVDAUSDT,218.88,219.01,5.939327,0
1788065700000,2026-08-30T04:55:00Z,RNVDAUSDT,NVDAUSDT,218.84,219.01,7.768232,0
1788066000000,2026-08-30T05:00:00Z,RNVDAUSDT,NVDAUSDT,219.11,218.99,-5.476701,0
1788066300000,2026-08-30T05:05:00Z,RNVDAUSDT,NVDAUSDT,219.03,219.0,-1.369675,0
1788066600000,2026-08-30T05:10:00Z,RNVDAUSDT,NVDAUSDT,218.96,219.0,1.826818,0
1788066900000,2026-08-30T05:15:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.03,1.826567,0
1788067200000,2026-08-30T05:20:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.03,1.826567,1
1788067500000,2026-08-30T05:25:00Z,RNVDAUSDT,NVDAUSDT,219.1,219.02,-3.651301,0
1788067800000,2026-08-30T05:30:00Z,RNVDAUSDT,NVDAUSDT,219.05,219.01,-1.826067,0
1788068100000,2026-08-30T05:35:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.01,0.913284,0
1788068400000,2026-08-30T05:40:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.01,0.913284,1
1788068700000,2026-08-30T05:45:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.01,0.913284,2
1788069300000,2026-08-30T05:55:00Z,RNVDAUSDT,NVDAUSDT,219.13,219.01,-5.476201,0
1788069600000,2026-08-30T06:00:00Z,RNVDAUSDT,NVDAUSDT,219.13,219.0,-5.932551,0
1788069900000,2026-08-30T06:05:00Z,RNVDAUSDT,NVDAUSDT,219.1,218.98,-5.476951,0
1788070200000,2026-08-30T06:10:00Z,RNVDAUSDT,NVDAUSDT,219.19,218.98,-9.580729,0
1788070500000,2026-08-30T06:15:00Z,RNVDAUSDT,NVDAUSDT,219.19,218.97,-10.036954,1
1788070800000,2026-08-30T06:20:00Z,RNVDAUSDT,NVDAUSDT,219.19,218.98,-9.580729,0
1788071100000,2026-08-30T06:25:00Z,RNVDAUSDT,NVDAUSDT,219.21,218.99,-10.036039,0
1788071400000,2026-08-30T06:30:00Z,RNVDAUSDT,NVDAUSDT,219.13,219.0,-5.932551,0
1788071700000,2026-08-30T06:35:00Z,RNVDAUSDT,NVDAUSDT,219.1,219.01,-4.107713,0
1788072000000,2026-08-30T06:40:00Z,RNVDAUSDT,NVDAUSDT,219.09,219.01,-3.651467,0
1788072300000,2026-08-30T06:45:00Z,RNVDAUSDT,NVDAUSDT,218.74,218.99,11.429094,0
1788072600000,2026-08-30T06:50:00Z,RNVDAUSDT,NVDAUSDT,218.85,219.01,7.310944,0
1788072900000,2026-08-30T06:55:00Z,RNVDAUSDT,NVDAUSDT,218.86,219.01,6.853696,0
1788073200000,2026-08-30T07:00:00Z,RNVDAUSDT,NVDAUSDT,218.98,219.05,3.196639,0
1788073500000,2026-08-30T07:05:00Z,RNVDAUSDT,NVDAUSDT,218.95,219.04,4.110528,0
1788073800000,2026-08-30T07:10:00Z,RNVDAUSDT,NVDAUSDT,218.94,219.05,5.024208,0
1788074100000,2026-08-30T07:15:00Z,RNVDAUSDT,NVDAUSDT,219.0,219.03,1.369863,0
1788074400000,2026-08-30T07:20:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.04,2.283209,0
1788074700000,2026-08-30T07:25:00Z,RNVDAUSDT,NVDAUSDT,219.11,219.07,-1.825567,0
1788075000000,2026-08-30T07:30:00Z,RNVDAUSDT,NVDAUSDT,219.05,219.03,-0.913034,0
1788075300000,2026-08-30T07:35:00Z,RNVDAUSDT,NVDAUSDT,219.13,219.04,-4.107151,0
1788075600000,2026-08-30T07:40:00Z,RNVDAUSDT,NVDAUSDT,218.94,219.04,4.567461,0
1788075900000,2026-08-30T07:45:00Z,RNVDAUSDT,NVDAUSDT,219.09,219.05,-1.825734,0
1788076200000,2026-08-30T07:50:00Z,RNVDAUSDT,NVDAUSDT,219.34,219.04,-13.677396,0
1788076500000,2026-08-30T07:55:00Z,RNVDAUSDT,NVDAUSDT,219.25,219.06,-8.665906,0
1788076800000,2026-08-30T08:00:00Z,RNVDAUSDT,NVDAUSDT,219.18,219.07,-5.018706,0
1788077100000,2026-08-30T08:05:00Z,RNVDAUSDT,NVDAUSDT,219.32,219.08,-10.942914,0
1788077400000,2026-08-30T08:10:00Z,RNVDAUSDT,NVDAUSDT,219.33,219.03,-13.678019,0
1788077700000,2026-08-30T08:15:00Z,RNVDAUSDT,NVDAUSDT,219.33,219.03,-13.678019,0
1788078000000,2026-08-30T08:20:00Z,RNVDAUSDT,NVDAUSDT,219.32,219.05,-12.310779,0
1788078300000,2026-08-30T08:25:00Z,RNVDAUSDT,NVDAUSDT,219.33,219.03,-13.678019,0
1788078600000,2026-08-30T08:30:00Z,RNVDAUSDT,NVDAUSDT,219.25,219.01,-10.946408,0
1788078900000,2026-08-30T08:35:00Z,RNVDAUSDT,NVDAUSDT,219.25,218.95,-13.68301,0
1788079200000,2026-08-30T08:40:00Z,RNVDAUSDT,NVDAUSDT,219.43,218.96,-21.419131,0
1788079500000,2026-08-30T08:45:00Z,RNVDAUSDT,NVDAUSDT,219.43,218.96,-21.419131,0
1788079800000,2026-08-30T08:50:00Z,RNVDAUSDT,NVDAUSDT,219.4,218.95,-20.510483,0
1788080100000,2026-08-30T08:55:00Z,RNVDAUSDT,NVDAUSDT,219.4,218.95,-20.510483,0
1788080400000,2026-08-30T09:00:00Z,RNVDAUSDT,NVDAUSDT,219.31,218.95,-16.41512,0
1788080700000,2026-08-30T09:05:00Z,RNVDAUSDT,NVDAUSDT,219.31,218.98,-15.047193,1
1788081000000,2026-08-30T09:10:00Z,RNVDAUSDT,NVDAUSDT,219.53,219.02,-23.231449,0
1788081300000,2026-08-30T09:15:00Z,RNVDAUSDT,NVDAUSDT,219.37,219.04,-15.043078,0
1788081600000,2026-08-30T09:20:00Z,RNVDAUSDT,NVDAUSDT,219.36,219.02,-15.499635,0
1788081900000,2026-08-30T09:25:00Z,RNVDAUSDT,NVDAUSDT,219.36,219.06,-13.676149,0
1788082200000,2026-08-30T09:30:00Z,RNVDAUSDT,NVDAUSDT,219.34,219.06,-12.765569,0
1788082500000,2026-08-30T09:35:00Z,RNVDAUSDT,NVDAUSDT,219.51,219.06,-20.500205,0
1788082800000,2026-08-30T09:40:00Z,RNVDAUSDT,NVDAUSDT,219.49,219.12,-16.85726,0
1788083100000,2026-08-30T09:45:00Z,RNVDAUSDT,NVDAUSDT,219.49,219.07,-19.135268,0
1788083400000,2026-08-30T09:50:00Z,RNVDAUSDT,NVDAUSDT,219.49,219.06,-19.59087,1
1788083700000,2026-08-30T09:55:00Z,RNVDAUSDT,NVDAUSDT,219.49,219.08,-18.679666,0
1788084000000,2026-08-30T10:00:00Z,RNVDAUSDT,NVDAUSDT,219.49,219.09,-18.224065,1
1788084300000,2026-08-30T10:05:00Z,RNVDAUSDT,NVDAUSDT,219.47,219.06,-18.681369,0
1788084600000,2026-08-30T10:10:00Z,RNVDAUSDT,NVDAUSDT,219.55,219.07,-21.862901,0
1788084900000,2026-08-30T10:15:00Z,RNVDAUSDT,NVDAUSDT,219.62,219.01,-27.775248,0
1788085200000,2026-08-30T10:20:00Z,RNVDAUSDT,NVDAUSDT,219.34,219.06,-12.765569,0
1788085500000,2026-08-30T10:25:00Z,RNVDAUSDT,NVDAUSDT,219.34,218.96,-17.324701,0
1788085800000,2026-08-30T10:30:00Z,RNVDAUSDT,NVDAUSDT,219.47,219.06,-18.681369,0
1788086100000,2026-08-30T10:35:00Z,RNVDAUSDT,NVDAUSDT,218.86,219.06,9.138262,0
1788086400000,2026-08-30T10:40:00Z,RNVDAUSDT,NVDAUSDT,218.85,219.02,7.767878,0
1788086700000,2026-08-30T10:45:00Z,RNVDAUSDT,NVDAUSDT,218.95,219.06,5.023978,0
1788087000000,2026-08-30T10:50:00Z,RNVDAUSDT,NVDAUSDT,218.95,219.05,4.567253,0
1788087300000,2026-08-30T10:55:00Z,RNVDAUSDT,NVDAUSDT,218.95,219.02,3.197077,0
1788087600000,2026-08-30T11:00:00Z,RNVDAUSDT,NVDAUSDT,219.13,218.99,-6.388902,0
1788087900000,2026-08-30T11:05:00Z,RNVDAUSDT,NVDAUSDT,219.13,218.99,-6.388902,1
1788088200000,2026-08-30T11:10:00Z,RNVDAUSDT,NVDAUSDT,219.13,218.98,-6.845252,2
1788088500000,2026-08-30T11:15:00Z,RNVDAUSDT,NVDAUSDT,219.02,219.0,-0.913159,0
1788088800000,2026-08-30T11:20:00Z,RNVDAUSDT,NVDAUSDT,218.97,219.01,1.826734,0
1788089100000,2026-08-30T11:25:00Z,RNVDAUSDT,NVDAUSDT,219.07,219.0,-3.195326,0
1788089400000,2026-08-30T11:30:00Z,RNVDAUSDT,NVDAUSDT,219.05,219.05,0.0,0
1788089700000,2026-08-30T11:35:00Z,RNVDAUSDT,NVDAUSDT,219.1,219.04,-2.738476,0
1788090000000,2026-08-30T11:40:00Z,RNVDAUSDT,NVDAUSDT,219.08,219.04,-1.825817,0
1788090300000,2026-08-30T11:45:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.03,1.826567,0
1788090600000,2026-08-30T11:50:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.03,1.826567,1
1788090900000,2026-08-30T11:55:00Z,RNVDAUSDT,NVDAUSDT,219.08,219.06,-0.912909,0
1788091200000,2026-08-30T12:00:00Z,RNVDAUSDT,NVDAUSDT,219.09,219.12,1.3693,0
1788091500000,2026-08-30T12:05:00Z,RNVDAUSDT,NVDAUSDT,219.07,219.11,1.8259,0
1788091800000,2026-08-30T12:10:00Z,RNVDAUSDT,NVDAUSDT,218.84,219.12,12.794736,0
1788092100000,2026-08-30T12:15:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.05,2.739851,0
1788092400000,2026-08-30T12:20:00Z,RNVDAUSDT,NVDAUSDT,218.99,219.06,3.196493,1
1788092700000,2026-08-30T12:25:00Z,RNVDAUSDT,NVDAUSDT,218.79,219.03,10.969423,0
1788093000000,2026-08-30T12:30:00Z,RNVDAUSDT,NVDAUSDT,218.79,219.03,10.969423,0
1788093300000,2026-08-30T12:35:00Z,RNVDAUSDT,NVDAUSDT,218.74,219.04,13.714913,0
1788093600000,2026-08-30T12:40:00Z,RNVDAUSDT,NVDAUSDT,218.85,218.95,4.56934,0
1788093900000,2026-08-30T12:45:00Z,RNVDAUSDT,NVDAUSDT,218.89,218.98,4.111654,0
1788094200000,2026-08-30T12:50:00Z,RNVDAUSDT,NVDAUSDT,218.89,218.94,2.284252,1
1788094500000,2026-08-30T12:55:00Z,RNVDAUSDT,NVDAUSDT,218.84,218.91,3.198684,0
1788094800000,2026-08-30T13:00:00Z,RNVDAUSDT,NVDAUSDT,218.88,218.87,-0.456871,0
1788095100000,2026-08-30T13:05:00Z,RNVDAUSDT,NVDAUSDT,218.94,218.85,-4.110715,0
1788095400000,2026-08-30T13:10:00Z,RNVDAUSDT,NVDAUSDT,218.87,218.89,0.913784,0
1788095700000,2026-08-30T13:15:00Z,RNVDAUSDT,NVDAUSDT,218.87,218.88,0.456892,0
